phrase,pos,count,csv_source,classification
NPP Minority,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Dar es Salaam,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Public infrastructure,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Security arrangements,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Dr Adam,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Middle Belt,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
parliamentary representation,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Accra-Kumasi Highway,NOUN_PHRASE,40,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
trade relations,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
state properties,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Baba Yara Stadium,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
ill,NOUN_PHRASE,40,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized",NON-NOUN
Ghana’s roads,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
Okatakyie Afrifa-Mensah,NOUN_PHRASE,40,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
international agreements,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
WACCI,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, myjoyonline_tokenized",NON-CONCEPT
overall performance,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Leicester,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
financial pressures,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
ACP,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Agenda 111 projects,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
investigative body,NOUN_PHRASE,40,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Proposed Reforms,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
classmate,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Bigger Picture,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Implementers,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
CSM,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
Belt and Road Initiative,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
good example,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Quantum,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Resource Constraints,NOUN_PHRASE,40,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
internship,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Bolgatanga Technical University,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Supreme Court judges,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Okyenhene,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Bolgatanga Municipality,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
opening address,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Freddie Blay,NOUN_PHRASE,39,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
unnecessary delays,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
multilateral institutions,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Prize Money,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Bilateral trade,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Football Association,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Ahmed,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
academic pursuits,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
CIMAG,NOUN_PHRASE,39,"ghana-news-agency_tokenized, myjoyonline_tokenized",NON-CONCEPT
false pretence,NOUN_PHRASE,39,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
trade unions,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
276 constituencies,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Motto,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
existing facilities,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
energy infrastructure,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
technical staff,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Environmental Awareness,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
natural wealth,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
wonder,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Africa Prosperity Network,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Paul Adom-Otchere,NOUN_PHRASE,39,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
Mussa Dankwah,NOUN_PHRASE,39,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
jazz,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Bonsu,NOUN_PHRASE,39,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
cultural values,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
ton,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
land administration,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Assin Fosu,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
High-level discussions,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Police CID,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
promoters,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Dual Citizenship,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Illegal Trade,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
fixtures,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
contractual obligations,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Civic Duty,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Asokwa,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Doris Boaduwaa,NOUN_PHRASE,39,"ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Dredging,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
cake,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
privatization,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
Assistant Professor,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Vice Presidents,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
MasterCard,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Withholding Tax,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
constitutional processes,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Twifo Praso,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
company’s dedication,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
Southampton,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
tax burden,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
National Security Advisor,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
West African Gas Pipeline,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Dream academy,NOUN_PHRASE,39,"graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
legal tender,NOUN_PHRASE,39,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
seed money,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
strategic focus,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
J.B. Danquah,NOUN_PHRASE,39,"ghanaweb_tokenized, graphic-online_tokenized",NON-CONCEPT
Ho Central,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
cohorts,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
relaunch,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-NOUN
integrated approach,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Ho Airport,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
HPV vaccination,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
new Managing Director,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
healthcare sector,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
AgriHouse Foundation,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Antwi,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
political campaigns,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Africa Governance Centre,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
Kofi Adomah,NOUN_PHRASE,39,"citinewsroom_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",NON-CONCEPT
Basilica,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
sitting MP,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
'dirty' social media feud,NOUN_PHRASE,39,ghanaweb_tokenized,CONCEPT
wise counsel,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Friendships,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
court case,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
harsh realities,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
problem-solving skills,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Bright,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-NOUN
proper documentation,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
court cases,NOUN_PHRASE,39,"citinewsroom_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Goodbye,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-NOUN
new standards,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
GALOP,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
staples,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
high rate,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
accomplishment,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Ghana athletics,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
Japan International Cooperation Agency,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
related offences,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
healthcare outcomes,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, myjoyonline_tokenized",CONCEPT
Bono Regional Police Command,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
Thursday morning,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",NON-CONCEPT
bilateral meeting,NOUN_PHRASE,39,"citinewsroom_tokenized, ghana-news-agency_tokenized, ghanaweb_tokenized, graphic-online_tokenized, myjoyonline_tokenized",CONCEPT
